AD	AD100	Canillo	Canillo	02					42.5833	1.6667	6
AR	5730	LAS PALMAS	San Luis	D					-33.8667	-65.4972	3
AR	5730	LA NEGRA	San Luis	D					-33.8667	-65.4972	3
AR	5730	CIUDAD JARDIN DE SAN LUIS	San Luis	D					-33.8667	-65.4972	3
AR	5730	LA ELVIRA (TILISARAO - DPTO. CHACABUCO)	San Luis	D					-33.8667	-65.4972	3
AR	5730	LA ELVIRA (MERCEDES - DPTO. GRAL. PEDERNERA)	San Luis	D					-33.8667	-65.4972	3
AR	5730	EL DIQUE	San Luis	D					-33.8667	-65.4972	3
AR	5730	EL CHAÑAR (MERCEDES, DPTO. GRAL. PEDERNERA)	San Luis	D					-33.8667	-65.4972	3
AR	5730	VILLA MERCEDES	San Luis	D					-33.8667	-65.4972	3
AR	5731	LA CHACRA	San Luis	D					-33.8625	-65.4042	3
AR	5731	LA BERTITA	San Luis	D					-33.8625	-65.4042	3
AR	5731	LA NEGRITA	San Luis	D					-33.8625	-65.4042	3
AR	5731	EL PLATEADO	San Luis	D					-33.8625	-65.4042	3
AR	5731	LA JAVIERA	San Luis	D					-33.8625	-65.4042	3
AR	5731	CERRO BLANCO (JUAN JORBA, DPTO. GRAL. PEDERNERA)	San Luis	D					-33.8625	-65.4042	3
AR	5731	TASTO	San Luis	D					-33.8625	-65.4042	3
AR	5731	SAN JUAN DE TASTU	San Luis	D					-33.8625	-65.4042	3
AR	5731	ALFALAND	San Luis	D					-33.8625	-65.4042	3
AR	5731	PRIMER LAGUNA	San Luis	D					-33.8625	-65.4042	3
AR	5731	LOS CISNES	San Luis	D					-33.8625	-65.4042	3
AR	5731	LAS VIZCACHERAS (APEADERO FCGSM, JUAN JORBA, DPTO.PEDERNERA)	San Luis	D					-33.8625	-65.4042	3
AR	5731	LAS TAGUAS	San Luis	D					-33.8625	-65.4042	3
AR	5731	LAS PRADERAS	San Luis	D					-33.8625	-65.4042	3
AR	5731	LAS CAROLINAS	San Luis	D					-33.8625	-65.4042	3
AR	5731	LA PORTADA	San Luis	D					-33.8625	-65.4042	3
AR	5731	LA IBERIA	San Luis	D					-33.8625	-65.4042	3
AR	5731	LA GAMA	San Luis	D					-33.8625	-65.4042	3
AR	5731	EL GUANACO	San Luis	D					-33.8625	-65.4042	3
AR	5731	DURAZNO (EL MORRO, DPTO. GRAL. PEDERNERA)	San Luis	D					-33.8625	-65.4042	3
AR	5731	CERRO NEGRO (JUAN JORBA, DPTO. GRAL. PEDERNERA)	San Luis	D					-33.8625	-65.4042	3
AR	5731	JUANTE	San Luis	D					-33.8625	-65.4042	3
AR	5731	LOMA BLANCA	San Luis	D					-33.8625	-65.4042	3
AR	5731	EL SARCO	San Luis	D					-33.8625	-65.4042	3
AR	5731	VIZCACHERAS (JUAN JORBA, DPTO. GRAL. PEDERNERA)	San Luis	D					-33.8625	-65.4042	3
AR	5731	EL PASAJERO	San Luis	D					-33.8625	-65.4042	3
AR	5731	JUAN JORBA	San Luis	D					-33.6167	-65.2667	4
AR	5731	SOVEN	San Luis	D					-34.2333	-65.4167	4
AR	5731	EL MORRO	San Luis	D					-33.2167	-65.4833	4
AR	5731	LA ANGELINA	San Luis	D					-34.3833	-65.45	4
AR	5733	VILLA REYNOLDS	San Luis	D					-33.7167	-65.3833	4
AR	5733	CRAMER	San Luis	D					-33.7	-65.3667	4
AR	5735	JUAN LLERENA	San Luis	D					-33.2667	-65.6167	4
AR	5735	COLONIA BELLA VISTA	San Luis	D					-33.2667	-65.6167	3
AR	5735	LA VENECIA	San Luis	D					-33.2667	-65.6167	3
AR	5735	ISONDU	San Luis	D					-33.2667	-65.6167	3
AR	5736	LA ADELA	San Luis	D					-33.0111	-65.9278	3
AR	5736	MEDANOS	San Luis	D					-33.0111	-65.9278	3
AR	5736	LA CAUTIVA	San Luis	D					-33.0111	-65.9278	3
AR	5736	LOS ESQUINEROS	San Luis	D					-33.0111	-65.9278	3
AR	5736	PAINES	San Luis	D					-33.0111	-65.9278	3
AR	5736	PASO DE LAS CARRETAS (FRAGA, DPTO. PRINGLES)	San Luis	D					-33.0111	-65.9278	3
AR	5736	FRAGA	San Luis	D					-33.5	-65.8	4
AR	5736	SAN IGNACIO	San Luis	D					-32.0833	-66.1	4
AR	5736	COMANDANTE GRANVILLE	San Luis	D					-33.45	-65.8833	4
AR	5738	JUSTO DARACT	San Luis	D					-33.8667	-65.1833	4
AR	5738	GENERAL PEDERNERA	San Luis	D					-33.875	-65.1	3
AR	5738	LAS ENCADENADAS	San Luis	D					-33.875	-65.1	3
AR	5738	LOS POZOS	San Luis	D					-33.875	-65.1	3
AR	5738	AVANZADA	San Luis	D					-33.875	-65.1	3
AR	5738	CALDENADAS (EMBARCADERO FCGSM)	San Luis	D					-33.875	-65.1	3
AR	5738	RIO QUINTO (EMBARCADERO FCGSM)	San Luis	D					-33.875	-65.1	3
AR	5738	KILOMETRO 656	San Luis	D					-33.875	-65.1	3
AR	5738	LA ELIA	San Luis	D					-33.875	-65.1	3
AR	5738	LA CARMEN	San Luis	D					-33.875	-65.1	3
AR	5738	LA ELIDA	San Luis	D					-33.875	-65.1	3
AR	5738	LA GARRAPATA	San Luis	D					-33.875	-65.1	3
AR	5738	COLONIA LUNA	San Luis	D					-33.875	-65.1	3
AR	5738	EL NASAO	San Luis	D					-33.875	-65.1	3
AR	5738	EL MANGRULLO (APEADERO FCGSM)	San Luis	D					-33.875	-65.1	3
AR	5738	LA MAGDALENA	San Luis	D					-33.875	-65.1	3
AR	5738	EL CARMEN (JUSTO DARACT, DPTO. GRAL. PEDERNERA)	San Luis	D					-33.875	-65.1	3
AR	5738	LAS MELADAS	San Luis	D					-33.875	-65.1	3
AR	5738	LAS TOTORITAS	San Luis	D					-33.875	-65.1	3
AR	5738	LA MASCOTA (JUSTO DARACT - DPTO. GRAL. PEDERNERA)	San Luis	D					-33.875	-65.1	3
AR	5738	LOS MEDANOS	San Luis	D					-33.875	-65.1	3
AR	5738	LOS CESARES	San Luis	D					-33.875	-65.1	3
AR	5738	LA TULA	San Luis	D					-33.875	-65.1	3
AR	5738	SAN PEDRO (JUSTO DARACT, DPTO. GRAL. PEDERNERA)	San Luis	D					-33.875	-65.1	3
AR	5738	SANTA CATALINA	San Luis	D					-33.875	-65.1	3
AR	5741	LA PALMIRA	San Luis	D					-33.15	-66.35	3
AR	5741	LA JOSEFINA	San Luis	D					-33.15	-66.35	3
AR	5741	LAGUNA SAYAPE	San Luis	D					-33.15	-66.35	3
AR	5741	NOSSAR	San Luis	D					-33.15	-66.35	3
AR	5741	LAGUNA CAPELEN	San Luis	D					-33.15	-66.35	3
AR	5741	LA FLECHA	San Luis	D					-33.15	-66.35	3
AR	5741	SAN JOSE DEL DURAZNO	San Luis	D					-33.15	-66.35	3
AR	5741	AVIADOR ORIGONE	San Luis	D					-33.15	-66.35	3
AR	5741	LA ELISA	San Luis	D					-33.15	-66.35	3
AR	5741	DURAZNO (LAVAISSE, DPTO. GRAL. PEDERNERA)	San Luis	D					-33.15	-66.35	3
AR	5741	13 DE ENERO	San Luis	D					-33.15	-66.35	3
AR	5741	CAPELEN	San Luis	D					-33.15	-66.35	3
AR	5741	DON ROBERTO	San Luis	D					-33.15	-66.35	3
AR	5741	PORTADA DEL SAUCE	San Luis	D					-33.15	-66.35	3
AR	5741	DURAZNO CHICO	San Luis	D					-33.15	-66.35	3
AR	5741	EL CALDEN (LAVAISSE, DPTO. GRAL. PEDERNERA)	San Luis	D					-33.15	-66.35	3
AR	5741	ORIGONE	San Luis	D					-33.15	-66.35	3
AR	5741	LA SILESIA	San Luis	D					-33.15	-66.35	3
AR	5741	LA REALIDAD	San Luis	D					-33.15	-66.35	3
AR	5741	ALTO VERDE	San Luis	D					-33.15	-66.35	3
AR	5741	EL AVESTRUZ	San Luis	D					-33.15	-66.35	3
AR	5741	BAJOS HONDOS	San Luis	D					-33.15	-66.35	4
AR	5743	NUEVA ESCOCIA	San Luis	D					-33.7833	-65.7333	4
AR	5743	SAN CAMILO	San Luis	D					-33.7833	-65.7333	3
AR	5743	LA ISABEL	San Luis	D					-33.7833	-65.7333	3
AR	5750	CERRO DE LA PILA	San Luis	D					-33.1222	-66.2722	3
AR	5750	EL ROSARIO	San Luis	D					-33.1222	-66.2722	3
AR	5750	EL BLANCO	San Luis	D					-33.1222	-66.2722	3
AR	5750	CERRO VERDE	San Luis	D					-33.1222	-66.2722	3
AR	5750	CASA VIEJAS (LA TOMA, DPTO. PRINGLES)	San Luis	D					-33.1222	-66.2722	3
AR	5750	CANTERAS SANTA ISABEL	San Luis	D					-33.1222	-66.2722	3
AR	5750	LA AGUADA (LA TOMA - DPTO. PRINGLES)	San Luis	D					-33.1222	-66.2722	3
AR	5750	ESTABLECIMIENTO LAS FLORES	San Luis	D					-33.1222	-66.2722	3
AR	5750	CAÑADA DEL PASTO	San Luis	D					-33.1222	-66.2722	3
AR	5750	YACORO	San Luis	D					-33.1222	-66.2722	3
AR	5750	SANTA ISABEL (LA TOMA-DPTO.PRINGLES)	San Luis	D					-33.1222	-66.2722	3
AR	5750	SAN ANTONIO (LA TOMA, DPTO. PRINGLES)	San Luis	D					-33.1222	-66.2722	3
AR	5750	QUEBRADA HONDA	San Luis	D					-33.1222	-66.2722	3
AR	5750	OJO DE AGUA (LA TOMA, DPTO. PRINGLES)	San Luis	D					-33.1222	-66.2722	3
AR	5750	LA TOMA VIEJA	San Luis	D					-33.1222	-66.2722	3
AR	5750	LAS ROSAS	San Luis	D					-33.1222	-66.2722	3
AR	5750	LAS PEÑAS	San Luis	D					-33.1222	-66.2722	3
AR	5750	LAS FLORES (LA TOMA - DPTO. PRINGLES)	San Luis	D					-33.1222	-66.2722	3
AR	5750	LAS DELICIAS	San Luis	D					-33.1222	-66.2722	3
AR	5750	LA RINCONADA (LA TOMA - DPTO. PRINGLES)	San Luis	D					-33.1222	-66.2722	3
AR	5750	LA JUSTA	San Luis	D					-33.1222	-66.2722	3
AR	5750	LA FRAGUA	San Luis	D					-33.1222	-66.2722	3
AR	5750	LA CAÑADA (LA TOMA, DPTO. PRINGLES)	San Luis	D					-33.1222	-66.2722	3
AR	5750	LA ALAMEDA (LA TOMA - DPTO. PRINGLES)	San Luis	D					-33.1222	-66.2722	3
AR	5750	EL PORTEZUELO	San Luis	D					-33.1167	-66.8333	4
AR	5750	EL POZO	San Luis	D					-33.2	-66.3667	4
AR	5750	LA TOMA	San Luis	D					-33.05	-65.6167	4
AR	5751	SALADILLO	San Luis	D					-33.2	-65.85	4
AR	5751	AGUA SALADA	San Luis	D					-33.2	-65.85	3
AR	5751	EL CHAÑAR (SALADILLO, DPTO. PRINGLES)	San Luis	D					-33.2	-65.85	3
AR	5751	LA PETRA	San Luis	D					-33.2	-65.85	3
AR	5751	LA TOTORA (DPTO. PRINGLES)	San Luis	D					-33.2	-65.85	3
AR	5751	LA ARBOLEDA	San Luis	D					-33.2	-65.85	3
AR	5751	SANTA CLARA (SALADILLO, DPTO. PRINGLES)	San Luis	D					-33.2	-65.85	3
AR	5751	SAN GREGORIO	San Luis	D					-33.2	-65.85	3
AR	5751	MANANTIAL GRANDE	San Luis	D					-33.2	-65.85	3
AR	5751	LOS MEDANITOS	San Luis	D					-33.2	-65.85	3
AR	5751	EL TALITA (SALADILLO, DPTO. PRINGLES)	San Luis	D					-33.2	-65.85	3
AR	5753	SAN MIGUEL (LAS CHACRAS, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	SAN LORENZO (LAS CHACRAS, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	SAN JOSE (LAS CHACRAS, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	SAN ISIDRO (CASA DE PIEDRA, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	SAN FERNANDO	San Luis	D					-32.6625	-65.7167	3
AR	5753	QUEBRADA DE LOS BARROSOS	San Luis	D					-32.6625	-65.7167	3
AR	5753	QUEBRADA BARROSO	San Luis	D					-32.6625	-65.7167	3
AR	5753	PLANTA DE SANDIA	San Luis	D					-32.6625	-65.7167	3
AR	5753	PIEDRA SOLA	San Luis	D					-32.6625	-65.7167	3
AR	5753	PIEDRA ROSADA	San Luis	D					-32.6625	-65.7167	3
AR	5753	PIEDRA LARGA	San Luis	D					-32.6625	-65.7167	3
AR	5753	PIEDRA BOLA	San Luis	D					-32.6625	-65.7167	3
AR	5753	PANTANILLO (LAS CHACRAS, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	PAMPA DEL BAJO	San Luis	D					-32.6625	-65.7167	3
AR	5753	OJO DE AGUA (PASO GRANDE, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	OJO DE AGUA (LAS CHACRAS, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	MANANTIAL LINDO	San Luis	D					-32.6625	-65.7167	3
AR	5753	LOS TALAS (PASO GRANDE, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	LOS SAUCES (LAS CHACRAS, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	LOS MOLLES (PASO GRANDE, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	LOS LECHUZONES	San Luis	D					-32.6625	-65.7167	3
AR	5753	LOS HINOJOS	San Luis	D					-32.6625	-65.7167	3
AR	5753	LOS CORRALES	San Luis	D					-32.6625	-65.7167	3
AR	5753	LOS COMEDEROS	San Luis	D					-32.6625	-65.7167	3
AR	5753	LOS ALGARROBOS (CASA DE PIEDRA, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	LOS ALAMOS (PASO GRANDE, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	LA ULBARA	San Luis	D					-32.6625	-65.7167	3
AR	5753	LA TOTORA (LAS CHACRAS, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	LAS TOSCAS	San Luis	D					-32.6625	-65.7167	3
AR	5753	LAS MANGAS	San Luis	D					-32.6625	-65.7167	3
AR	5753	LA ESPERANZA (LAS CHACRAS - DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	LA DORA	San Luis	D					-32.6625	-65.7167	3
AR	5753	EL CONDOR	San Luis	D					-32.6625	-65.7167	3
AR	5753	EL CERRITO	San Luis	D					-32.6625	-65.7167	3
AR	5753	LA CARMENCITA	San Luis	D					-32.6625	-65.7167	3
AR	5753	LA AGUEDA	San Luis	D					-32.6625	-65.7167	3
AR	5753	HORNITO	San Luis	D					-32.6625	-65.7167	3
AR	5753	HINOJOS	San Luis	D					-32.6625	-65.7167	3
AR	5753	EL VALLE (LAS CHACRAS, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	CORRALES	San Luis	D					-32.6625	-65.7167	3
AR	5753	CORRAL DEL TALA	San Luis	D					-32.6625	-65.7167	3
AR	5753	CONSUELO	San Luis	D					-32.6625	-65.7167	3
AR	5753	LAS LAJAS	San Luis	D					-32.6625	-65.7167	3
AR	5753	CHUTUNSA	San Luis	D					-32.6625	-65.7167	3
AR	5753	CHACRITAS	San Luis	D					-32.6625	-65.7167	3
AR	5753	CERRO COLORADO	San Luis	D					-32.6625	-65.7167	3
AR	5753	CERRITO	San Luis	D					-32.6625	-65.7167	3
AR	5753	CASA VIEJAS (POTRERILLO, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	CASA DE PIEDRA (DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	CASA DE CONDOR	San Luis	D					-32.6625	-65.7167	3
AR	5753	CAÑADA QUEMADA (LAS CHACRAS, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	EL TALITA (PASO GRANDE, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	LA ESQUINA DEL RIO	San Luis	D					-32.6625	-65.7167	3
AR	5753	BAJO LA LAGUNA	San Luis	D					-32.6625	-65.7167	3
AR	5753	LA ESQUINA (LAS CHACRAS - DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	LA RAMADA (PASO GRANDE - DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	LAS CHACRAS (DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	LAS CHACRITAS	San Luis	D					-32.6625	-65.7167	3
AR	5753	LAS FLORES (PASO GRANDE - DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	LAS LOMAS (LAS CHACRAS, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	AGUA LINDA	San Luis	D					-32.6625	-65.7167	3
AR	5753	LAGUNA LARGA	San Luis	D					-32.6625	-65.7167	3
AR	5753	EL SALTO (POTERILLO, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	EL SALADO	San Luis	D					-32.6625	-65.7167	3
AR	5753	EL PUERTO	San Luis	D					-32.6625	-65.7167	3
AR	5753	ANCAMILLA	San Luis	D					-32.6625	-65.7167	3
AR	5753	ARROYO LA CAL	San Luis	D					-32.6625	-65.7167	3
AR	5753	EL PROGRESO	San Luis	D					-32.6625	-65.7167	3
AR	5753	EL PARAGUAY	San Luis	D					-32.6625	-65.7167	3
AR	5753	BAJO DE CONLARA	San Luis	D					-32.6625	-65.7167	3
AR	5753	EL PAJARETE	San Luis	D					-32.6625	-65.7167	3
AR	5753	CAÑADA BLANCA	San Luis	D					-32.6625	-65.7167	3
AR	5753	EL CORO	San Luis	D					-32.6625	-65.7167	3
AR	5753	CRUZ BRILLANTE	San Luis	D					-32.6625	-65.7167	3
AR	5753	LA ESTANCIA	San Luis	D					-32.6625	-65.7167	3
AR	5753	CAÑADA DEL PUESTITO	San Luis	D					-32.6625	-65.7167	3
AR	5753	CAÑADA LA TIENDA	San Luis	D					-32.6625	-65.7167	3
AR	5753	VENTA DE LOS RIOS	San Luis	D					-32.6625	-65.7167	3
AR	5753	SAN RAMON (CASA DE PIEDRA, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	SAN RAFAEL	San Luis	D					-32.6625	-65.7167	3
AR	5753	SAN PEDRO (LAS CHACRAS, DPTO. SAN MARTIN)	San Luis	D					-32.6625	-65.7167	3
AR	5753	EL PANTANO	San Luis	D					-33.2	-66.3667	4
AR	5753	EL BALDECITO	San Luis	D					-32.4	-66.1	4
AR	5753	VILLA DE PRAGA	San Luis	D					-32.5333	-65.65	4
AR	5753	PASO GRANDE	San Luis	D					-32.8667	-65.65	4
AR	5753	SAUCE	San Luis	D					-32.8	-65.0167	4
AR	5753	POZO SECO	San Luis	D					-32.6625	-65.7167	3
AR	5753	EL CARDAL	San Luis	D					-32.6625	-65.7167	3
AR	5753	POTRERILLO	San Luis	D					-32.6667	-65.65	4
AR	5753	EL BURRITO	San Luis	D					-32.6625	-65.7167	3
AR	5753	DORMIDA	San Luis	D					-32.6625	-65.7167	3
AR	5753	LA HUERTA	San Luis	D					-32.5	-65.3833	4
AR	5753	EL PANTANILLO	San Luis	D					-32.3333	-65.9167	4
AR	5753	PUESTITO	San Luis	D					-32.6625	-65.7167	3
AR	5753	PUERLETO	San Luis	D					-32.6625	-65.7167	3
AR	5755	LA PUERTA	San Luis	D					-33	-65.8167	4
AR	5755	SANTO TOMAS	San Luis	D					-32.3833	-66.7167	4
AR	5755	SALADO	San Luis	D					-32.45	-65.3667	4
AR	5755	EL PEJE	San Luis	D					-32.6111	-65.9667	3
AR	5755	SAN ANTONIO (SAN MARTIN, DPTO. SAN MARTIN)	San Luis	D					-32.6111	-65.9667	3
AR	5755	LOS POLEOS	San Luis	D					-32.6111	-65.9667	3
AR	5755	LAS HIGUERAS (SAN MARTIN, DPTO. SAN MARTIN)	San Luis	D					-32.6111	-65.9667	3
AR	5755	LAS BARRANQUITAS (SAN MARTIN - DPTO. SAN MARTIN)	San Luis	D					-32.6111	-65.9667	3
AR	5755	LA HUERTITA	San Luis	D					-32.6111	-65.9667	3
AR	5755	LA ELVIRA (SAN MARTIN - DPTO. SAN MARTIN)	San Luis	D					-32.6111	-65.9667	3
AR	5755	MANANTIAL (SAN MARTIN, DPTO. SAN MARTIN)	San Luis	D					-32.6111	-65.9667	3
AR	5755	QUEBRADA DE LA MORA	San Luis	D					-32.6111	-65.9667	3
AR	5755	REFORMA	San Luis	D					-32.6111	-65.9667	3
AR	5755	QUEBRADA SAN VICENTE	San Luis	D					-32.6111	-65.9667	3
AR	5755	ALTO DEL MOLLE	San Luis	D					-32.6111	-65.9667	3
AR	5755	CAÑADITAS	San Luis	D					-32.6111	-65.9667	3
AR	5755	CERRITO NEGRO	San Luis	D					-32.6111	-65.9667	3
AR	5755	CUEVA DEL TIGRE	San Luis	D					-32.6111	-65.9667	3
AR	5755	EL BAJO	San Luis	D					-32.6111	-65.9667	3
AR	5755	EL PARAISO (SAN MARTIN, DPTO. SAN MARTIN)	San Luis	D					-32.6111	-65.9667	3
AR	5755	EL PUESTO (SAN MARTIN, DPTO. SAN MARTIN)	San Luis	D					-32.6111	-65.9667	3
AR	5755	PAMPA	San Luis	D					-32.6111	-65.9667	3
AR	5755	PIEDRAS ANCHAS	San Luis	D					-32.6111	-65.9667	3
AR	5755	PUERTA DE PALO	San Luis	D					-32.6111	-65.9667	3
AR	5755	MEDIA LUNA	San Luis	D					-32.6111	-65.9667	3
AR	5755	HUERTITA	San Luis	D					-32.6111	-65.9667	3
AR	5757	CRUZ DE CAÑA (EL MANANTIAL ESCONDIDO, DPTO. SAN MARTIN)	San Luis	D					-32.7807	-65.8	1
AR	5757	SAN LORENZO (EL ARENAL, DPTO. PRINGLES)	San Luis	D					-32.7807	-65.8	1
AR	5757	LA VERTIENTE (DPTO. SAN MARTIN)	San Luis	D					-32.7807	-65.8	1
AR	5759	NASCHEL VIEJO	San Luis	D					-32.7833	-65.475	3
AR	5759	MOLLECITO	San Luis	D					-32.7833	-65.475	3
AR	5759	LOS CORRALITOS	San Luis	D					-32.7833	-65.475	3
AR	5759	RETAZO DEL MONTE	San Luis	D					-32.7833	-65.475	3
AR	5759	CALERAS CAÑADA GRANDE	San Luis	D					-32.7833	-65.475	3
AR	5759	LA SUIZA	San Luis	D					-32.7833	-65.475	3
AR	5759	CALERA ARGENTINA	San Luis	D					-32.7833	-65.475	3
AR	5759	EL PUESTO (NASCHEL, DPTO. CHACABUCO)	San Luis	D					-32.7833	-65.475	3
AR	5759	NASCHEL	San Luis	D					-32.7833	-65.475	3
AR	5759	MANANTIAL DE RENCA	San Luis	D					-32.7833	-65.475	3
AR	5759	SAN FELIPE	San Luis	D					-32.85	-65.4833	4
AR	5759	LAS CANTERAS	San Luis	D					-32.7833	-65.475	3
AR	5759	HUCHISSON	San Luis	D					-32.7833	-65.475	3
AR	5759	LA GUARDIA	San Luis	D					-32.7833	-65.475	3
AR	5759	GUANACO	San Luis	D					-32.55	-65.5667	4
AR	5759	PIEDRAS CHATAS	San Luis	D					-32.85	-65.3167	4
AR	5759	CONLARA	San Luis	D					-32.8833	-65.5333	4
AR	5763	GENERAL URQUIZA	San Luis	D					-32.9074	-65.9665	1
AR	5770	SAN VICENTE (CONCARAN, DPTO. CHACABUCO)	San Luis	D					-32.5667	-65.25	3
AR	5770	SANTA SIMONA	San Luis	D					-32.5667	-65.25	3
AR	5770	SANTA MARTINA	San Luis	D					-32.5667	-65.25	3
AR	5770	MINA LOS CONDORES	San Luis	D					-32.5667	-65.25	3
AR	5770	LOS QUEBRACHOS	San Luis	D					-32.5667	-65.25	3
AR	5770	LOS COMEDORES	San Luis	D					-32.5667	-65.25	3
AR	5770	LOS PUESTOS	San Luis	D					-32.5667	-65.25	3
AR	5770	EL CAVADO	San Luis	D					-32.5667	-65.25	3
AR	5770	EL CALDEN (CONCARAN, DPTO. CHACABUCO)	San Luis	D					-32.5667	-65.25	3
AR	5770	EL BAÑADO (CONCARAN, DPTO. CHACABUCO)	San Luis	D					-32.5667	-65.25	3
AR	5770	EL ARROYO	San Luis	D					-32.5667	-65.25	3
AR	5770	CHACRAS VIEJAS	San Luis	D					-32.5667	-65.25	3
AR	5770	EL SAUCE (CONCARAN, DPTO. CHACABUCO)	San Luis	D					-32.5667	-65.25	3
AR	5770	LAS NIEVES	San Luis	D					-32.5667	-65.25	3
AR	5770	LA GRAMILLA	San Luis	D					-32.5667	-65.25	3
AR	5770	FENOGLIO (DESVIO PARTICULAR FCGSM)	San Luis	D					-32.5667	-65.25	3
AR	5770	EL SOCORRO (CONCARAN, DPTO. CHACABUCO)	San Luis	D					-32.5667	-65.25	3
AR	5770	EL SOCONTE	San Luis	D					-32.5667	-65.25	3
AR	5770	EL POLEO (CONCARAN, DPTO. CHACABUCO)	San Luis	D					-32.5667	-65.25	3
AR	5770	EL CERRO	San Luis	D					-32.5667	-65.25	3
AR	5770	CONCARAN	San Luis	D					-32.5667	-65.25	4
AR	5770	VILLA DOLORES	San Luis	D					-32.5667	-65.25	4
AR	5771	CABEZA DEL NOVILLO	San Luis	D					-32.3833	-65.4	4
AR	5771	UNQUILLO	San Luis	D					-32.4208	-65.6521	3
AR	5771	LA SALA	San Luis	D					-32.4333	-65.5333	4
AR	5771	ALANICES	San Luis	D					-32.5	-65.4167	4
AR	5771	GUANACO PAMPA	San Luis	D					-32.55	-65.5667	4
AR	5771	EL SALVADOR	San Luis	D					-32.2833	-66.7667	4
AR	5771	TALA VERDE	San Luis	D					-32.4	-65.55	4
AR	5771	RINCON DEL CARMEN	San Luis	D					-32.45	-65.4833	4
AR	5771	LAS AGUADAS	San Luis	D					-32.3667	-65.5	4
AR	5771	CAIN DE LOS TIGRES	San Luis	D					-32.4208	-65.6521	3
AR	5771	TOTORAL (LAS AGUADAS, DPTO. SAN MARTIN)	San Luis	D					-32.4208	-65.6521	3
AR	5771	SAN ISIDRO (GUANACO PAMPA, DPTO. SAN MARTIN)	San Luis	D					-32.4208	-65.6521	3
AR	5771	SALADO DE AMAYA	San Luis	D					-32.4208	-65.6521	3
AR	5771	PUERTA COLORADA	San Luis	D					-32.4208	-65.6521	3
AR	5771	PASO DE LA CRUZ	San Luis	D					-32.4208	-65.6521	3
AR	5771	PAMPA GRANDE (RINCON DEL CARMEN, DPTO. JUNIN)	San Luis	D					-32.4208	-65.6521	3
AR	5771	LOS LOBOS (DPTO. JUNIN)	San Luis	D					-32.4208	-65.6521	3
AR	5771	LA CHILLA	San Luis	D					-32.4208	-65.6521	3
AR	5771	LA AURORA (LAS AGUADAS - DPTO. SAN MARTIN)	San Luis	D					-32.4208	-65.6521	3
AR	5771	HUERTAS	San Luis	D					-32.4208	-65.6521	3
AR	5771	EL RODEO (LAS AGUADA, DPTO. SAN MARTIN)	San Luis	D					-32.4208	-65.6521	3
AR	5771	CORTADERAS (LAS AGUADAS, DPTO. SAN MARTIN)	San Luis	D					-32.4208	-65.6521	3
AR	5771	CAÑADA DE LOS TIGRES	San Luis	D					-32.4208	-65.6521	3
AR	5771	CAÑADA DE ATRAS	San Luis	D					-32.4208	-65.6521	3
AR	5771	ARROYO DE VILCHES	San Luis	D					-32.4208	-65.6521	3
AR	5771	ARBOLES BLANCOS	San Luis	D					-32.4208	-65.6521	3
AR	5771	TOTORILLA	San Luis	D					-32.4208	-65.6521	3
AR	5773	CAÑADA DE LAS LAGUNAS	San Luis	D					-32.575	-65.3333	3
